563.04,344.58,2.5
557.04,340.08,2.5
543.54,338.58,2
613.3,376.58,4
603.8,354.58,4.5
630.3,352.58,3
629.3,333.08,2.5
593.8,335.58,3
644.8,373.58,3
661.3,416.58,4
652.3,420.08,4
645.3,420.58,4
623.8,425.58,4.5
628.3,466.08,5
642.8,486.08,5
652.8,489.58,5
618.8,497.08,4.5
582.3,487.08,3
572.8,496.58,3
566.8,509.58,3
586.8,477.08,2
595.3,475.08,2.5
605.8,472.58,2.5
582.8,502.08,2
577.3,506.58,2
629.3,510.08,2.5
626.8,521.58,2.5
668.8,512.08,2.5
647.8,514.58,2
670.3,453.58,5
692.3,480.58,5
711.8,467.58,5.5
732.3,441.58,5.5
808.8,430.58,13.5
691.8,399.08,6.5
670.3,367.58,6.5
675.8,352.08,3.5
691.8,351.08,4
608.3,411.58,4
597.3,412.58,4
598.3,403.58,3.5
587.8,407.58,3.5
627.8,405.08,3.5
644.8,399.58,3
611.8,433.58,3
612.3,445.08,4
649.8,437.08,3.5
640.3,470.08,4.5
705.8,440.58,3
729.8,407.08,5.5
744.8,403.58,6
725.3,395.58,3.5
697.8,392.58,4
669.3,344.08,6
715.8,298.08,4.5
634.3,288.58,3.5
643.3,305.08,3
670.3,328.58,3
674.8,328.58,2.5
662.3,362.58,2.5
660.8,378.58,4.5
709.3,406.08,3
779.3,406.58,6
826.8,432.58,5.5
835.8,447.58,5
836.3,482.58,4
819.8,474.58,3.5
794.8,463.08,2.5
790.3,466.58,2.5
782.8,466.08,2.5
772.3,458.58,2.5
784.3,454.08,3
792.8,451.08,3
767.8,468.08,2.5
768.3,488.58,3
781.8,483.58,5
757.3,502.58,4.5
748.3,497.08,3
725.3,466.58,3
828.3,379.08,4
874.3,378.58,4.5
866.8,371.58,5
877.8,375.08,4
880.8,359.58,2.5
876.8,330.08,2.5
811.3,335.08,4.5
778.8,311.58,4
751.3,523.4,3
770.8,513.9,2.5
720.8,539.9,4
716.3,531.9,4.5
697.8,537.9,3.5
713.3,513.4,3.5
704.3,509.4,2.5
693.3,515.9,2
686.8,518.9,2
662.3,533.4,3.5
673.8,551.4,3.5
651.3,553.9,2
642.8,560.4,2
631.8,567.4,2.5
622.3,571.9,2
647.8,588.4,2.5
680.8,571.4,1.5
675.8,575.9,1.5
701.8,560.9,3.5
722.3,602.4,3
792.3,494.4,4
808.3,511.9,4
815.3,500.9,3.5
808.3,530.4,2.5
818.3,520.4,2.5
777.8,338.22,2.5
800.8,410.72,4
862.3,405.22,3.5
870.8,409.72,3
893.3,415.72,4
840.3,426.72,4
919.8,274.9,4
926.3,271.9,3
844.3,272.9,2
818.8,259.4,3
670.3,188.9,3.5
933.3,207.4,4
934.3,243.9,2
911.3,344.34,3.5
928.3,373.34,3
841.3,381.84,2.5
1058.74,377.84,4.5
1081.24,441.34,3
1069.24,441.84,3
1052.24,456.84,3
1041.74,455.84,3
1031.24,460.34,2.5
1019.24,462.84,2.5
1162.74,465.84,2
1196.24,448.34,2.5
1201.74,436.84,2.5
1237.74,474.84,4.5
1204.24,506.5,2.5
1217.24,503.5,2.5
1012.24,540,2
917.24,518,2
1134.74,228.16,4.5
1018.74,391.16,4
1015.24,322.16,4
1001.24,330.16,3
866.24,284.16,2
837.24,260.66,2
1190.24,380.66,3
125.5,502.66,2
63,537.66,2
308,466.16,1.5
430,385.16,2
412,371.66,2
381,335.16,2.5
244,416.24,2
250.5,392.74,1.5
223,419.74,2
243,443.24,4
90,439.74,6
997.64,208.38,6,9.5,0.349
16.5,614.08,5.5
100.5,612.58,4.5
383.2,620.08,4
368.2,620.58,3.5
437.2,618.08,3.5
448.7,617.58,3
471.2,615.58,3
564.7,596.08,2.5
545.7,578.58,2
530.7,577.58,2
534.2,583.58,2
507.2,547.58,3
1171.74,615.08,2.5
1152.74,622.08,3.5
1174.24,622.58,3.5
1214.24,618.58,3
707.66,604.58,2
701.66,603.58,1.5
698.66,604.58,1.5
278.3,591.08,2
295.3,586.08,1.5
277.3,561.58,1.5
265.8,555.08,1.5
303.18,581.08,1.5
305.68,585.08,1.5
305.18,570.58,1.5
385.18,547.08,2.5
398.18,608.08,2
122,313.72,2.5
113,340.72,2.5
76,327.22,2
69,323.22,2
78,357.72,2.5
50.5,348.72,2461.5,126.38,7,10.25,0
300,118.88,5,7.25,0
282,116.38,4.5,6.25,0
200.5,120.88,7,9.75,0
153.5,117.38,6.5,7.75,0
74.5,119.38,6.5,7.25,0
15.5,118.38,5,7.25,0
362,133.38,5,7.25,0
299.5,178.88,5.5,7.25,0
457.74,169.38,11,13.25,0
526.24,116.38,4,5.75,0
536.24,117.38,4,5.75,0
625.24,118.38,3,5.25,0
688.24,140.38,4,6.25,0.436
698.74,121.88,4,6.25,-0.175
710.24,137.38,3,3.75,0
708.74,144.38,3,3.25,0
702.74,199.38,2.5,2.75,0
712.24,194.88,2,2.25,0
787.74,137.38,3.5,4.25,0
715.24,117.38,3.5,4.75,0
546.24,160.88,4,5.25,0.087
854.66,119.88,5.5,7.75,-0.175
809.16,121.88,6.5,9.25,-0.436
832.16,138.38,5.5,8.25,0.349
931.16,119.88,4.5,5.75,-0.262
971.66,122.88,5,7.75,-0.087
1145.16,120.38,7,7.75,-0.087
1107.66,130.38,4,5.25,-0.087
1040.66,120.88,5.5,6.75,0.175
955.74,119.1,6.5
1077.24,132.6,3
1092.24,118.6,6
1079.24,215.1,3.5
1162.74,123.8,8.5
1023.74,216.58,3
974.74,223.08,2.5
979.24,224.58,2.5
978.74,202.08,2.5
1001.24,227.08,2
1093.24,228.08,2
1131.74,260.58,2
1145.74,270.58,2.5
1117.24,217.58,2
1107.24,218.08,2
1126.24,207.08,3
1134.24,208.08,3
1157.24,212.08,2.5
1138.24,303.08,2
1107.74,286.08,2
1101.74,273.58,1.5
1085.24,283.08,2
917.24,235.58,1.5
887.24,211.08,2
867.74,131.24,7.5
410.5,162.24,2.5
313,126.24,2.5
274,203.74,2.5
67,138.24,3
1182.24,624.34,3
1017.74,635.84,6
1099.74,635.84,4.5
411.64,179.1,2.5
418.64,179.1,2
437.14,162.6,2
376.14,202.6,2
299.5,638.08,7
275,632.58,6
502.4,264.8,3,3.35,0
405.4,266.8,3,3.35,0
389.4,193.8,5.5,5.85,0
352.4,206.8,6.5,6.85,0
549.4,221.2,2.5,3.35,0
313.4,619.4,5.5,6.35,0
786.8,624.4,7,7.85,0
917.8,580.4,2.5,3.35,0
803.8,555.4,3,3.85,0
321,608.4,3.5,4.35,0
223,618.4,4.5,5.35,0
653.6,260.4,4,4.85,0
683.6,246.4,2.5,3.35,0
676.6,243.4,2.5,3.35,0
640.6,277.4,3,3.85,0
672.6,207.4,5,5.85,0
637.6,205.4,5,5.85,0
624.6,221.4,4,4.85,0
622.6,232.4,2.5,3.35,0
559.6,244.4,2.5,3.35,0
335,285.4,3,3.85,0
325,227.4,2.5,3.35,0
316,224.4,2.5,3.35,0
443,269.4,3,3.35,0
3,234.4,3.5,3.85,0
48,199.4,2.5,2.85,0
168,268.4,2.5,2.85,0
133,254.4,2.5,2.85,0
606,266.4,2.5,2.85,0
648,229.4,2.5,2.85,0
665,217.4,3,3.35,0
629,211.4,2.5,2.85,0
899.8,558.2,2.5,2.85,0
384.2,613.2,2.5,2.85,0
541.2,592.2,2.5,2.85,0
282,613.2,2.5,2.85,0
474.4,346.6,3.5,3.85,0
905.2,392.6,4.5,4.85,0
976.2,372.6,5.5,5.85,0
885.2,350.6,3,3.35,0
771.2,343.6,3,3.35,0
343.8,458.6,5,4.85,0
415.8,508.6,5.5,5.85,0
1102.4,442.8,4.5,4.85,0
333.8,628.2,6.5,6.85,0
335.8,619.2,3.5,3.85,0
459.8,619.2,3,3.35,0
491.8,619.2,3,3.35,0
465.8,620.2,3,3.35,0
162.8,625.2,5.5,5.35,0
213.8,616.2,3.5,3.35,0
575.8,629.2,6.5,6.35,0
729.8,631.2,6.5,6.35,0
555.8,616.2,2.5,3.31,0
759.8,523.2,3,3.31,0
801.8,535.2,3,3.31,0
781.8,497.2,3.5,3.81,0
155,316.4,3.5,3.81,0
