618.24,488.28,2.5
596.74,499.78,3.5
589.74,493.28,2.5
586.24,501.78,2.5
578.74,503.28,2
570.24,496.78,3.5
550.24,489.28,2.5
546.74,475.78,2.5
560.24,468.78,3
493.74,460.78,3
691.24,448.78,6
679.74,501.28,3.5
672.24,498.28,4
682.74,493.78,4
665.74,482.78,2
660.24,485.28,2.5
684.24,464.28,2.5
691.74,466.28,2.5
724.74,539.78,2
724.24,546.78,2
717.74,548.78,2.5
567.24,506.28,3.5
570.74,514.78,3
469.24,454.28,3.5
628.24,399.28,4.5
639.74,389.78,4.5
646.24,409.28,5.5
661.24,412.78,5
685.24,411.78,4.5
705.74,408.78,6
712.74,392.28,5
703.24,381.28,5.5
720.24,375.78,6.5
728.74,397.78,5.5
743.74,413.28,5.5
668.24,365.78,4
680.74,359.78,4.5
664.74,354.28,3.5
625.74,336.78,7
584.74,338.28,2.5
579.74,336.78,2.5
545.74,329.28,2.5
570.74,401.28,2.5
592.74,441.28,3
738.24,377.78,4
741.74,368.28,4
747.74,364.28,4
756.52,431.78,6.5
765.52,433.78,6.5
746.02,427.78,4
790.02,404.78,6.5
781.52,411.78,5.5
790.52,424.28,5.5
800.52,419.28,5.5
804.02,407.28,5
797.02,395.78,4
817.52,422.78,5
765.52,392.78,5
756.52,375.78,4
760.52,360.28,4
766.52,355.78,3.5
823.52,374.28,6.5
855.52,407.28,7.5
858.02,424.28,10
835.52,445.28,9.5
939.52,435.78,12.5
963.02,429.28,9
1013.02,424.78,10
923.02,383.78,8.5
867.02,394.28,6.5
795.52,498.78,11
989.02,401.28,8
976.52,395.78,6
967.02,389.28,7
1029.02,384.28,6.5
1047.52,398.78,8.5
1092.02,413.78,10
1089.52,398.78,4
1082.02,375.28,6.5
949.02,361.78,4
956.52,348.78,2.5
994.52,389.28,5.5
958.52,382.28,3
934.52,397.78,7.5
881.52,400.28,3
893.02,437.78,6
866.02,458.28,4.5
815.52,474.28,3
753.52,496.28,2.5
772.02,494.28,2.5
987.02,448.78,7.5
998.52,461.78,6.5
965.52,467.28,2.5
961.52,466.28,2.5
954.52,467.78,2.5
1027.02,458.28,2.5
1039.52,447.28,3
1025.52,436.28,8
1050.02,452.78,3.5
1053.02,445.28,3.5
1058.52,444.78,3.5
1064.02,441.28,3.5
1085.02,468.78,7.5
1039.52,477.78,6.5
1019.74,531.78,2
1011.74,531.78,2
1037.24,537.28,2.5
1052.74,536.28,2.5
1043.74,584.28,2.5
771.24,450.28,3
912.74,442.78,2
920.24,441.78,2
926.24,441.28,2.5
1155.74,462.78,9.5
1180.24,459.78,9
1134.74,454.78,7.5
1121.74,408.28,8
1106.74,391.28,7.5
1124.24,384.78,6.5
1145.74,383.28,6
1152.24,406.28,7.5
1205.24,414.28,8
1189.24,382.78,8
1136.74,431.78,4
1190.24,442.28,4.5
1238.24,515.78,9
1269.74,431.28,8.5
1242.74,412.78,6.5
1245.24,392.78,7
1263.24,403.78,7
891.74,360.78,6
896.74,342.28,4
888.74,342.78,3.5
872.24,364.78,3
877.24,362.78,3.5
785.74,463.78,2.5
779.74,462.78,2.5
748.74,453.28,2.5
742.24,469.78,2.5
1264.74,453.6,2.5
1256.24,456.1,2.5
1243.74,600.32,8
1095.24,611.82,5
1104.74,612.32,3.5
1166.24,596.82,2
1176.74,595.82,2
1190.24,589.82,3
1200.24,590.32,4
1207.24,589.82,2.5
1213.24,581.32,3.5
1219.74,577.82,3
1220.74,583.82,3.5
1228.74,583.82,4
1195.74,605.82,8
1010.74,619.82,5
1258.24,613.82,4.5
881.24,620.82,6.5
861.24,619.32,7.5
811.24,623.82,8.5
1256.24,595.94,2
1267.74,593.94,2
1277.74,589.44,2
1185.24,540.32,2
984.74,617.82,3
903.24,353.66,3
40.5,378.66,4
12.5,385.66,4
9.5,363.66,4
21.5,365.16,3.5
44.5,343.66,2.5
26.5,342.66,2.5
14.5,333.16,3
27,318.66,2.5
14,214.66,4
262,508.42,2
256,511.42,2
266.5,514.42,2
215.5,527.92,2
158.5,578.92,1.5
146.5,579.42,1.5
158.5,559.92,1.5
156,566.92,1.5
128,563.92,1.5
104.5,551.92,1
104,595.42,3.5
76,601.92,2.5
82.5,604.42,2.5
59,602.42,2
243,621.92,4
257,618.42,3
277,616.92,4.5
304,602.92,6.5
319,618.92,9
327.5,606.42,3
343.5,585.42,1.5
318,567.42,1
314,567.42,1
291.5,557.42,2
349.5,601.42,2
347,604.42,2
366.5,618.92,3.5
235,551.92,1
25.5,421.54,2.5
20,414.04,2.5
16,431.54,2
14.5,424.04,2
10,421.04,2
112,448.54,2
107.5,448.04,2
126.5,443.54,2
84,441.04,2.5
60.5,440.54,3
218,431.54,2.5
233.5,436.04,2.5
171,349.54,2
184.5,342.04,2
447,464.54,2.5
10,147.2,11.5,14.75,0
37,166.2,9.5,11.75,0
44,134.7,9.5,13.75,0
61,147.2,8,9.25,0
86,140.2,6,7.75,0
123,157.2,8.5,11.25,0
128,137.2,12,17.25,0
150,134.7,7.5,9.75,0
186.5,141.7,11,15.25,0
204.5,155.7,10.5,14.25,0
217,135.7,7.5,9.75,0
268,145.2,7,8.75,0
239.5,169.7,20,23.75,0
284.5,144.7,6.5,8.25,0
311.5,135.2,6.5,9.25,0
326.5,163.2,12,14.25,0
305,172.2,10.5,12.75,0
281.5,121.2,8,10.75,0
261,120.7,5,7.75,0
225.5,120.7,6,8.75,0
217,117.7,3,5.25,0
422,156.7,11,12.75,0
95.5,172.06,16.5,17.75,0
182.5,191.06,13,15.75,0
174,120.06,7.5,9.25,0
409.5,168.56,9,12.25,0
471.5,170.56,21,26.75,0
451,135.56,11,15.25,0
520,133.06,6.5,9.75,0
500,131.56,7,10.25,0
534,140.06,6.5,9.25,0
554,139.06,6,8.25,0
419,132.06,6,7.75,0
111.5,134.06,5.5,7.75,0
584.72,144.56,4,5.25,0
600.72,135.06,5,7.25,0
586.72,126.06,7.5,10.25,0
672.72,128.06,7.5,10.25,0
675.72,153.56,10.5,13.75,0
647.22,158.06,10,13.25,0
384.72,144.06,6.5,8.75,0
378.72,118.56,4.5,6.75,0
335.22,119.06,3.5,5.75,0
327.22,130.56,3,5.25,0
473.22,116.56,3.5,5.75,0
562.72,119.06,2.5,4.75,0
541.22,120.56,2.5,4.75,0
609.72,127.56,4,6.25,0
602.72,119.56,5,7.25,0
702.72,121.06,4.5,6.75,0
712.22,127.06,4,6.25,0
707.22,132.06,2.5,4.75,0
726.72,145.56,4,6.25,0
631.72,131.06,4.5,6.75,0
760.72,125.06,5,7.25,0
795.22,121.06,3.5,5.75,0
789.22,140.06,8.5,11.75,0
809.72,176.06,31.5,33.25,0
897.72,178.06,30.5,32.75,0
746.22,177.06,14,16.75,0
711.22,156.56,13.5,16.75,0
693.22,171.56,11.5,13.75,0
593.22,167.06,16.5,20.75,0
745.22,128.56,4.5,6.75,0
801.72,131.56,3,5.25,0
824.72,140.56,9,11.75,0
869.72,129.06,5,7.75,0
903.72,132.06,6,8.75,0
315,119.56,3.5,6.75,0
247.5,133.06,2.5,4.25,0
15.5,122.06,7,10.25,0
193.5,128.56,5.5,7.75,0
201.5,121.06,5.5,7.75,0
368.5,118.06,8,7.75,0
475.98,133.06,3,4.25,0
469.98,131.56,3.5,5.75,0
444.48,138.56,2,3.75,0
442.48,137.06,5.5,8.75,0
452.48,140.06,3,4.75,0
754.48,143.56,1.5,2.75,0
576.48,120.06,8,8.25,0
760.42,131.56,14.5,14.25,0
772.42,134.56,2,3.25,0
857.92,124.06,8.5,13.75,0
952.92,124.56,5.5,8.25,0
979.42,126.06,6.5,9.75,0
1000.92,126.06,7,9.75,0
991.92,144.56,5,5.75,0
937.42,137.56,3,4.25,0
931.42,132.06,3,4.75,0
926.42,137.06,3,5.25,0
918.42,134.06,3.5,5.75,0
916.92,124.56,2.5,4.25,0
896.42,135.06,4.5,5.75,0
846.92,133.56,3.5,4.75,0
930.74,157.06,9,10.25,0
941.74,173.06,10.5,11.25,0
969.74,171.06,20.5,21.25,0
1016.74,171.56,21.5,22.25,0
980.74,186.56,9,11.25,0
1013.24,192.56,7.5,9.75,0
1041.74,152.06,6.5,8.25,0
1058.24,133.56,10.5,13.75,0
1101.74,142.56,8,11.25,0
1121.74,135.56,8.5,11.75,0
1135.24,126.56,10,13.75,0
1153.74,174.06,36.5,39.25,0
1176.74,127.06,6,9.25,0
1193.74,132.06,6.5,10.25,0
1232.98,161.56,8.5,11.75,0
1262.48,145.06,8.5,11.75,0
1250.98,131.06,4.5,5.75,0
1028.24,123.06,8.5,10.25,0
1031.24,132.06,4.5,6.25,0
1028.24,138.56,3,4.75,0
1034.74,139.56,3,4.75,0
962.74,138.06,4,5.75,0
972.24,145.06,4.5,6.25,0
1079.24,126.06,3,4.75,0
1149.74,122.06,3,4.75,0
1231.74,137.06,3,4.75,0
1217.24,170.56,5,5.75,0
1222.74,192.06,3.5,4.25,0
1233.74,191.06,4,4.75,0
1238.74,188.06,2.5,3.25,0
1256.24,190.06,4.5,4.75,0
1272.24,180.56,6.5,6.75,0
1254.24,125.06,6.5,8.75,0
1279.24,148.06,6.5,8.75,0
22,178.56,8.5,10.75,-0.611
622.52,146.6,10,12.25,-2.793
531.5,173.32,18,23.75,0.436
258,416.18,10.5,14.25,-0.436
94,191.24,8
38,604.92,2
6,608.42,6
6.5,594.42,2.5
1046.14,628.78,11
992.24,579.2,9.5,12.6,0
